PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen
829,4,41775,7,2,41795,293092,TRUE,,,4,41778.29167
830,7,41775,2,2,41795,BC0280982,TRUE,,,4,41778.29167
831,4,41776,7,2,41790,293092,TRUE,,,4,41778.29167
832,7,41776,2,2,41790,BC0280982,TRUE,,,4,41778.29167
833,4,41778,7,2,41798,293092,TRUE,,,2,41779.29167
834,7,41778,2,2,41798,BC0280982,TRUE,,,2,41779.29167
835,4,41779,7,2,41799,293092,TRUE,,,12,41780.29167
836,7,41779,2,2,41799,BC0280982,TRUE,,,12,41780.29167
837,4,41780,7,2,41800,293092,TRUE,,,3,41781.29167
838,7,41780,2,2,41800,BC0280982,TRUE,,,3,41781.29167
839,4,41781,7,2,41801,293092,TRUE,,,19,41782.29167
840,7,41781,2,2,41801,BC0280982,TRUE,,,19,41782.29167
841,4,41782,7,2,41802,293092,TRUE,,,15,41785.29167
842,7,41782,2,2,41802,BC0280982,TRUE,,,15,41785.29167
843,4,41783,7,2,41790,293092,TRUE,,,15,41785.29167
844,4,41785,7,2,41805,293092,TRUE,,,15,41786.29167
845,7,41785,2,2,41805,BC0280982,TRUE,,,15,41786.29167
846,4,41786,7,2,41806,293092,TRUE,,,15,41787.29167
847,7,41786,2,2,41806,BC0280982,TRUE,,,15,41787.29167
848,4,41787,7,2,41807,293092,TRUE,,,8,41788.29167
849,7,41787,2,2,41807,BC0280982,TRUE,,,8,41788.29167
850,4,41788,7,2,41808,293092,TRUE,,,4,41789.29167
851,7,41788,2,2,41808,BC0280982,TRUE,,,4,41789.29167
852,4,41789,7,2,41809,293092,TRUE,,,3,41792.29167
853,7,41789,2,2,41809,BC0280982,TRUE,,,3,41792.29167
854,4,41790,7,2,41804,293092,TRUE,,,3,41792.29167
855,7,41790,2,2,41804,BC0280982,TRUE,,,3,41792.29167
856,4,41792,7,2,41812,293092,TRUE,,,17,41793.29167
857,7,41792,2,2,41812,BC0280982,TRUE,,,17,41793.29167
858,4,41793,7,2,41813,293092,TRUE,,,3,41794.29167
859,7,41793,2,2,41813,BC0280982,TRUE,,,3,41794.29167
860,4,41794,7,2,41814,293092,TRUE,,,19,41795.29167
861,7,41794,2,2,41814,BC0280982,TRUE,,,19,41795.29167
862,4,41795,7,2,41815,293092,TRUE,,,4,41796.29167
863,7,41795,2,2,41815,BC0280982,TRUE,,,4,41796.29167
864,4,41796,7,2,41816,293092,TRUE,,,7,41799.29167
865,7,41796,2,2,41816,BC0280982,TRUE,,,7,41799.29167
866,4,41797,7,2,41804,293092,TRUE,,,7,41799.29167
867,4,41799,7,2,41819,293092,TRUE,,,6,41800.29167
868,7,41799,2,2,41819,BC0280982,TRUE,,,6,41800.29167
869,4,41800,7,2,41820,293092,TRUE,,,8,41801.29167
870,7,41800,2,2,41820,BC0280982,TRUE,,,8,41801.29167
871,4,41801,7,2,41821,293092,TRUE,,,16,41802.29167
872,7,41801,2,2,41821,BC0280982,TRUE,,,16,41802.29167
873,4,41802,7,2,41822,293092,TRUE,,,20,41803.29167
874,7,41802,2,2,41822,BC0280982,TRUE,,,20,41803.29167
875,4,41803,7,2,41823,293092,TRUE,,,11,41806.29167
876,7,41803,2,2,41823,BC0280982,TRUE,,,11,41806.29167
877,4,41804,7,2,41824,293092,TRUE,,,11,41806.29167
878,7,41804,2,2,41824,BC0280982,TRUE,,,11,41806.29167
879,4,41806,7,2,41826,293092,TRUE,,,16,41807.29167
880,7,41806,2,2,41826,BC0280982,TRUE,,,16,41807.29167
881,4,41807,7,2,41827,293092,TRUE,,,3,41808.29167
882,7,41807,2,2,41827,BC0280982,TRUE,,,3,41808.29167
883,4,41808,7,2,41828,293092,TRUE,,,8,41809.29167
884,7,41808,2,2,41828,BC0280982,TRUE,,,8,41809.29167
885,4,41809,7,2,41829,293092,TRUE,,,9,41810.29167
886,7,41809,2,2,41829,BC0280982,TRUE,,,9,41810.29167
887,4,41810,7,2,41830,293092,TRUE,,,9,41813.29167
888,7,41810,2,2,41830,BC0280982,TRUE,,,9,41813.29167
889,7,41811,2,2,41825,BC0280982,TRUE,,,9,41813.29167
890,4,41813,7,2,41833,293092,TRUE,,,11,41814.29167
891,7,41813,2,2,41833,BC0280982,TRUE,,,11,41814.29167
892,4,41814,7,2,41834,293092,TRUE,,,16,41815.29167
893,7,41814,2,2,41834,BC0280982,TRUE,,,16,41815.29167
894,4,41815,7,2,41835,293092,TRUE,,,6,41816.29167
895,7,41815,2,2,41835,BC0280982,TRUE,,,6,41816.29167
896,4,41816,7,2,41836,293092,TRUE,,,11,41817.29167
897,7,41816,2,2,41836,BC0280982,TRUE,,,11,41817.29167
898,4,41817,7,2,41837,293092,TRUE,,,11,41820.29167
899,7,41817,2,2,41837,BC0280982,TRUE,,,11,41820.29167
900,4,41818,7,2,41825,293092,TRUE,,,11,41820.29167
901,4,41820,7,2,41840,293092,TRUE,,,3,41821.29167
902,7,41820,2,2,41840,BC0280982,TRUE,,,3,41821.29167
903,4,41821,7,2,41841,293092,TRUE,,,14,41822.29167
904,7,41821,2,2,41841,BC0280982,TRUE,,,14,41822.29167
905,4,41822,7,2,41842,293092,TRUE,,,14,41823.29167
906,7,41822,2,2,41842,BC0280982,TRUE,,,14,41823.29167
907,4,41823,7,2,41843,293092,TRUE,,,18,41824.29167
908,7,41823,2,2,41843,BC0280982,TRUE,,,18,41824.29167
909,4,41824,7,2,41844,293092,TRUE,,,9,41827.29167
910,7,41824,2,2,41844,BC0280982,TRUE,,,9,41827.29167
911,4,41825,7,2,41832,293092,TRUE,,,9,41827.29167
912,4,41827,7,2,41847,293092,TRUE,,,11,41828.29167
913,7,41827,2,2,41847,BC0280982,TRUE,,,11,41828.29167
914,4,41828,7,2,41848,293092,TRUE,,,17,41829.29167
915,7,41828,2,2,41848,BC0280982,TRUE,,,17,41829.29167
916,4,41829,7,2,41849,293092,TRUE,,,19,41830.29167
917,7,41829,2,2,41849,BC0280982,TRUE,,,19,41830.29167
918,4,41830,7,2,41850,293092,TRUE,,,12,41831.29167
919,7,41830,2,2,41850,BC0280982,TRUE,,,12,41831.29167
920,4,41831,7,2,41851,293092,TRUE,,,18,41834.29167
921,7,41831,2,2,41851,BC0280982,TRUE,,,18,41834.29167
922,4,41832,7,2,41839,293092,TRUE,,,18,41834.29167
923,4,41834,7,2,41854,293092,TRUE,,,4,41835.29167
924,7,41834,2,2,41854,BC0280982,TRUE,,,4,41835.29167
925,4,41835,7,2,41855,293092,TRUE,,,10,41836.29167
926,7,41835,2,2,41855,BC0280982,TRUE,,,10,41836.29167
927,4,41836,7,2,41856,293092,TRUE,,,8,41837.29167
928,7,41836,2,2,41856,BC0280982,TRUE,,,8,41837.29167
929,4,41837,7,2,41857,293092,TRUE,,,11,41838.29167
930,7,41837,2,2,41857,BC0280982,TRUE,,,11,41838.29167
931,4,41838,7,2,41858,293092,TRUE,,,7,41841.29167
932,7,41838,2,2,41858,BC0280982,TRUE,,,7,41841.29167
933,4,41839,7,2,41846,293092,TRUE,,,7,41841.29167
934,4,41841,7,2,41861,293092,TRUE,,,13,41842.29167
935,7,41841,2,2,41861,BC0280982,TRUE,,,13,41842.29167
936,4,41842,7,2,41862,293092,TRUE,,,4,41843.29167
937,7,41842,2,2,41862,BC0280982,TRUE,,,4,41843.29167
938,4,41843,7,2,41863,293092,TRUE,,,8,41844.29167
939,7,41843,2,2,41863,BC0280982,TRUE,,,8,41844.29167
940,4,41844,7,2,41864,293092,TRUE,,,10,41845.29167
941,7,41844,2,2,41864,BC0280982,TRUE,,,10,41845.29167
942,4,41845,7,2,41865,293092,TRUE,,,4,41848.29167
943,7,41845,2,2,41865,BC0280982,TRUE,,,4,41848.29167
944,4,41846,7,2,41860,293092,TRUE,,,4,41848.29167
945,7,41846,2,2,41860,BC0280982,TRUE,,,4,41848.29167
946,4,41848,7,2,41868,293092,TRUE,,,9,41849.29167
947,7,41848,2,2,41868,BC0280982,TRUE,,,9,41849.29167
948,4,41849,7,2,41869,293092,TRUE,,,20,41850.29167
949,7,41849,2,2,41869,BC0280982,TRUE,,,20,41850.29167
950,4,41850,7,2,41870,293092,TRUE,,,11,41851.29167
951,7,41850,2,2,41870,BC0280982,TRUE,,,11,41851.29167
952,4,41851,7,2,41871,293092,TRUE,,,5,41852.29167
953,7,41851,2,2,41871,BC0280982,TRUE,,,5,41852.29167
954,4,41852,7,2,41872,293092,TRUE,,,12,41855.29167
955,7,41852,2,2,41872,BC0280982,TRUE,,,12,41855.29167
956,4,41855,7,2,41875,293092,TRUE,,,15,41856.29167
957,7,41855,2,2,41875,BC0280982,TRUE,,,15,41856.29167
958,4,41856,7,2,41876,293092,TRUE,,,17,41857.29167
959,7,41856,2,2,41876,BC0280982,TRUE,,,17,41857.29167
960,4,41857,7,2,41877,293092,TRUE,,,8,41858.29167
961,7,41857,2,2,41877,BC0280982,TRUE,,,8,41858.29167
962,4,41858,7,2,41878,293092,TRUE,,,4,41859.29167
963,7,41858,2,2,41878,BC0280982,TRUE,,,4,41859.29167
964,4,41859,7,2,41879,293092,TRUE,,,15,41862.29167
965,7,41859,2,2,41879,BC0280982,TRUE,,,15,41862.29167
966,4,41860,7,2,41880,293092,TRUE,,,15,41862.29167
967,7,41860,2,2,41880,BC0280982,TRUE,,,15,41862.29167
968,4,41862,7,2,41882,293092,TRUE,,,13,41863.29167
969,7,41862,2,2,41882,BC0280982,TRUE,,,13,41863.29167
970,4,41863,7,2,41883,293092,TRUE,,,15,41864.29167
971,7,41863,2,2,41883,BC0280982,TRUE,,,15,41864.29167
972,4,41864,7,2,41884,293092,TRUE,,,2,41865.29167
973,7,41864,2,2,41884,BC0280982,TRUE,,,2,41865.29167
974,4,41865,7,2,41885,293092,TRUE,,,9,41866.29167
975,7,41865,2,2,41885,BC0280982,TRUE,,,9,41866.29167
976,4,41866,7,2,41886,293092,TRUE,,,4,41869.29167
977,7,41866,2,2,41886,BC0280982,TRUE,,,4,41869.29167
978,4,41867,7,2,41881,293092,TRUE,,,4,41869.29167
979,7,41867,2,2,41881,BC0280982,TRUE,,,4,41869.29167
980,4,41869,7,2,41889,293092,TRUE,,,3,41870.29167
981,7,41869,2,2,41889,BC0280982,TRUE,,,3,41870.29167
982,4,41870,7,2,41890,293092,TRUE,,,8,41871.29167
983,7,41870,2,2,41890,BC0280982,TRUE,,,8,41871.29167
984,4,41871,7,2,41891,293092,TRUE,,,13,41872.29167
985,7,41871,2,2,41891,BC0280982,TRUE,,,13,41872.29167
986,4,41872,7,2,41892,293092,TRUE,,,8,41873.29167
987,7,41872,2,2,41892,BC0280982,TRUE,,,8,41873.29167
988,4,41873,7,2,41893,293092,TRUE,,,7,41876.29167
989,7,41873,2,2,41893,BC0280982,TRUE,,,7,41876.29167
990,4,41874,7,2,41894,293092,TRUE,,,7,41876.29167
991,7,41874,2,2,41894,BC0280982,TRUE,,,7,41876.29167
992,4,41876,7,2,41896,293092,TRUE,,,15,41877.29167
993,7,41876,2,2,41896,BC0280982,TRUE,,,15,41877.29167
994,4,41877,7,2,41897,293092,TRUE,,,8,41878.29167
995,7,41877,2,2,41897,BC0280982,TRUE,,,8,41878.29167
996,4,41878,7,2,41898,293092,TRUE,,,18,41879.29167
997,7,41878,2,2,41898,BC0280982,TRUE,,,18,41879.29167
998,4,41879,7,2,41899,293092,TRUE,,,19,41880.29167
999,7,41879,2,2,41899,BC0280982,TRUE,,,19,41880.29167
1000,4,41880,7,2,41900,293092,TRUE,,,15,41883.29167
1001,7,41880,2,2,41900,BC0280982,TRUE,,,15,41883.29167
1002,4,41881,7,2,41888,293092,TRUE,,,15,41883.29167
1003,4,41883,7,2,41903,293092,TRUE,,,13,41884.29167
1004,7,41883,2,2,41903,BC0280982,TRUE,,,13,41884.29167
1005,4,41884,7,2,41904,293092,TRUE,,,15,41885.29167
1006,7,41884,2,2,41904,BC0280982,TRUE,,,15,41885.29167
1007,4,41885,7,2,41905,293092,TRUE,,,9,41886.29167
1008,7,41885,2,2,41905,BC0280982,TRUE,,,9,41886.29167
1009,4,41886,7,2,41906,293092,TRUE,,,2,41887.29167
1010,7,41886,2,2,41906,BC0280982,TRUE,,,2,41887.29167
1011,4,41887,7,2,41907,293092,TRUE,,,11,41890.29167
1012,7,41887,2,2,41907,BC0280982,TRUE,,,11,41890.29167
1013,4,41888,7,2,41895,293092,TRUE,,,11,41890.29167
1014,4,41890,7,2,41910,293092,TRUE,,,5,41891.29167
1015,7,41890,2,2,41910,BC0280982,TRUE,,,5,41891.29167
1016,4,41891,7,2,41911,293092,TRUE,,,7,41892.29167
1017,7,41891,2,2,41911,BC0280982,TRUE,,,7,41892.29167
1018,4,41892,7,2,41912,293092,TRUE,,,8,41893.29167
1019,7,41892,2,2,41912,BC0280982,TRUE,,,8,41893.29167
1020,4,41893,7,2,41913,293092,TRUE,,,15,41894.29167
1021,7,41893,2,2,41913,BC0280982,TRUE,,,15,41894.29167
1022,4,41894,7,2,41914,293092,TRUE,,,5,41897.29167
1023,7,41894,2,2,41914,BC0280982,TRUE,,,5,41897.29167
1024,4,41895,7,2,41915,293092,TRUE,,,5,41897.29167
1025,7,41895,2,2,41915,BC0280982,TRUE,,,5,41897.29167
1026,4,41897,7,2,41917,293092,TRUE,,,5,41898.29167
1027,7,41897,2,2,41917,BC0280982,TRUE,,,5,41898.29167
1028,4,41898,7,2,41918,293092,TRUE,,,16,41899.29167
1029,7,41898,2,2,41918,BC0280982,TRUE,,,16,41899.29167
1030,4,41899,7,2,41919,293092,TRUE,,,20,41900.29167
1031,7,41899,2,2,41919,BC0280982,TRUE,,,20,41900.29167
1032,4,41900,7,2,41920,293092,TRUE,,,4,41901.29167
1033,7,41900,2,2,41920,BC0280982,TRUE,,,4,41901.29167
1034,4,41901,7,2,41921,293092,TRUE,,,8,41904.29167
1035,7,41901,2,2,41921,BC0280982,TRUE,,,8,41904.29167
1036,4,41902,7,2,41909,293092,TRUE,,,8,41904.29167
1037,4,41904,7,2,41924,293092,TRUE,,,19,41905.29167
1038,7,41904,2,2,41924,BC0280982,TRUE,,,19,41905.29167
1039,4,41905,7,2,41925,293092,TRUE,,,2,41906.29167
1040,7,41905,2,2,41925,BC0280982,TRUE,,,2,41906.29167
1041,4,41906,7,2,41926,293092,TRUE,,,5,41907.29167
1042,7,41906,2,2,41926,BC0280982,TRUE,,,5,41907.29167
1043,4,41907,7,2,41927,293092,TRUE,,,13,41908.29167
1044,7,41907,2,2,41927,BC0280982,TRUE,,,13,41908.29167
1045,4,41908,7,2,41928,293092,TRUE,,,7,41911.29167
1046,7,41908,2,2,41928,BC0280982,TRUE,,,7,41911.29167
1047,4,41909,7,2,41923,293092,TRUE,,,7,41911.29167
1048,7,41909,2,2,41923,BC0280982,TRUE,,,7,41911.29167
1049,4,41911,7,2,41931,293092,TRUE,,,20,41912.29167
1050,7,41911,2,2,41931,BC0280982,TRUE,,,20,41912.29167
1051,4,41912,7,2,41932,293092,TRUE,,,19,41913.29167
1052,7,41912,2,2,41932,BC0280982,TRUE,,,19,41913.29167
1053,4,41913,7,2,41933,293092,TRUE,,,20,41914.29167
1054,7,41913,2,2,41933,BC0280982,TRUE,,,20,41914.29167
1055,4,41914,7,2,41934,293092,TRUE,,,20,41915.29167
1056,7,41914,2,2,41934,BC0280982,TRUE,,,20,41915.29167
1057,4,41915,7,2,41935,293092,TRUE,,,4,41918.29167
1058,7,41915,2,2,41935,BC0280982,TRUE,,,4,41918.29167
1059,4,41916,7,2,41936,293092,TRUE,,,4,41918.29167
1060,7,41916,2,2,41936,BC0280982,TRUE,,,4,41918.29167
1061,4,41918,7,2,41938,293092,TRUE,,,11,41919.29167
1062,7,41918,2,2,41938,BC0280982,TRUE,,,11,41919.29167
1063,4,41919,7,2,41939,293092,TRUE,,,12,41920.29167
1064,7,41919,2,2,41939,BC0280982,TRUE,,,12,41920.29167
1065,4,41920,7,2,41940,293092,TRUE,,,18,41921.29167
1066,7,41920,2,2,41940,BC0280982,TRUE,,,18,41921.29167
1067,4,41921,7,2,41941,293092,TRUE,,,17,41922.29167
1068,7,41921,2,2,41941,BC0280982,TRUE,,,17,41922.29167
1069,4,41922,7,2,41942,293092,TRUE,,,20,41925.29167
1070,7,41922,2,2,41942,BC0280982,TRUE,,,20,41925.29167
1071,4,41923,7,2,41937,293092,TRUE,,,20,41925.29167
1072,7,41923,2,2,41937,BC0280982,TRUE,,,20,41925.29167
1073,4,41925,7,2,41945,293092,TRUE,,,11,41926.29167
1074,7,41925,2,2,41945,BC0280982,TRUE,,,11,41926.29167
1075,4,41926,7,2,41946,293092,TRUE,,,14,41927.29167
1076,7,41926,2,2,41946,BC0280982,TRUE,,,14,41927.29167
1077,4,41927,7,2,41947,293092,TRUE,,,5,41928.29167
1078,7,41927,2,2,41947,BC0280982,TRUE,,,5,41928.29167
1079,4,41928,7,2,41948,293092,TRUE,,,7,41929.29167
1080,7,41928,2,2,41948,BC0280982,TRUE,,,7,41929.29167
1081,4,41929,7,2,41949,293092,TRUE,,,7,41932.29167
1082,7,41929,2,2,41949,BC0280982,TRUE,,,7,41932.29167
1083,4,41930,7,2,41950,293092,TRUE,,,7,41932.29167
1084,7,41930,2,2,41950,BC0280982,TRUE,,,7,41932.29167
1085,4,41932,7,2,41952,293092,TRUE,,,18,41933.29167
1086,7,41932,2,2,41952,BC0280982,TRUE,,,18,41933.29167
1087,4,41933,7,2,41953,293092,TRUE,,,17,41934.29167
1088,7,41933,2,2,41953,BC0280982,TRUE,,,17,41934.29167
1089,4,41934,7,2,41954,293092,TRUE,,,5,41935.29167
1090,7,41934,2,2,41954,BC0280982,TRUE,,,5,41935.29167
1091,4,41935,7,2,41955,293092,TRUE,,,7,41936.29167
1092,7,41935,2,2,41955,BC0280982,TRUE,,,7,41936.29167
1093,4,41936,7,2,41956,293092,TRUE,,,2,41939.29167
1094,7,41936,2,2,41956,BC0280982,TRUE,,,2,41939.29167
1095,4,41937,7,2,41957,293092,TRUE,,,2,41939.29167
1096,7,41937,2,2,41957,BC0280982,TRUE,,,2,41939.29167
1097,4,41939,7,2,41959,293092,TRUE,,,11,41940.29167
1098,7,41939,2,2,41959,BC0280982,TRUE,,,11,41940.29167
1099,4,41940,7,2,41960,293092,TRUE,,,5,41941.29167
1100,7,41940,2,2,41960,BC0280982,TRUE,,,5,41941.29167
1101,4,41941,7,2,41961,293092,TRUE,,,15,41942.29167
1102,7,41941,2,2,41961,BC0280982,TRUE,,,15,41942.29167
1103,4,41942,7,2,41962,293092,TRUE,,,10,41943.29167
1104,7,41942,2,2,41962,BC0280982,TRUE,,,10,41943.29167
1105,4,41943,7,2,41963,293092,TRUE,,,19,41946.29167
1106,7,41943,2,2,41963,BC0280982,TRUE,,,19,41946.29167
1107,4,41944,7,2,41964,293092,TRUE,,,19,41946.29167
1108,7,41944,2,2,41964,BC0280982,TRUE,,,19,41946.29167
1109,4,41946,7,2,41966,293092,TRUE,,,14,41947.29167
1110,7,41946,2,2,41966,BC0280982,TRUE,,,14,41947.29167
1111,4,41947,7,2,41967,293092,TRUE,,,8,41948.29167
1112,7,41947,2,2,41967,BC0280982,TRUE,,,8,41948.29167
1113,4,41948,7,2,41968,293092,TRUE,,,15,41949.29167
1114,7,41948,2,2,41968,BC0280982,TRUE,,,15,41949.29167
1115,4,41949,7,2,41969,293092,TRUE,,,16,41950.29167
1116,7,41949,2,2,41969,BC0280982,TRUE,,,16,41950.29167
1117,4,41950,7,2,41970,293092,TRUE,,,9,41953.29167
1118,7,41950,2,2,41970,BC0280982,TRUE,,,9,41953.29167
1119,4,41951,7,2,41971,293092,TRUE,,,9,41953.29167
1120,7,41951,2,2,41971,BC0280982,TRUE,,,9,41953.29167
1121,4,41953,7,2,41973,293092,TRUE,,,13,41954.29167
1122,7,41953,2,2,41973,BC0280982,TRUE,,,13,41954.29167
1123,4,41954,7,2,41974,293092,TRUE,,,19,41955.29167
1124,7,41954,2,2,41974,BC0280982,TRUE,,,19,41955.29167
1125,4,41955,7,2,41975,293092,TRUE,,,5,41956.29167
1126,7,41955,2,2,41975,BC0280982,TRUE,,,5,41956.29167
1127,4,41956,7,2,41976,293092,TRUE,,,4,41957.29167
1128,7,41956,2,2,41976,BC0280982,TRUE,,,4,41957.29167
1129,4,41957,7,2,41977,293092,TRUE,,,14,41960.29167
1130,7,41957,2,2,41977,BC0280982,TRUE,,,14,41960.29167
1131,4,41958,7,2,41978,293092,TRUE,,,14,41960.29167
1132,7,41958,2,2,41978,BC0280982,TRUE,,,14,41960.29167
1133,4,41960,7,2,41980,293092,TRUE,,,9,41961.29167
1134,7,41960,2,2,41980,BC0280982,TRUE,,,9,41961.29167
1135,4,41961,7,2,41981,293092,TRUE,,,7,41962.29167
1136,7,41961,2,2,41981,BC0280982,TRUE,,,7,41962.29167
1137,4,41962,7,2,41982,293092,TRUE,,,6,41963.29167
1138,7,41962,2,2,41982,BC0280982,TRUE,,,6,41963.29167
1139,4,41963,7,2,41983,293092,TRUE,,,9,41964.29167
1140,7,41963,2,2,41983,BC0280982,TRUE,,,9,41964.29167
1141,4,41964,7,2,41984,293092,TRUE,,,14,41967.29167
1142,7,41964,2,2,41984,BC0280982,TRUE,,,14,41967.29167
1143,4,41965,7,2,41985,293092,TRUE,,,14,41967.29167
1144,7,41965,2,2,41985,BC0280982,TRUE,,,14,41967.29167
1145,4,41967,7,2,41987,293092,TRUE,,,5,41968.29167
1146,7,41967,2,2,41987,BC0280982,TRUE,,,5,41968.29167
1147,4,41968,7,2,41988,293092,TRUE,,,2,41969.29167
1148,7,41968,2,2,41988,BC0280982,TRUE,,,2,41969.29167
1149,4,41969,7,2,41989,293092,TRUE,,,6,41970.29167
1150,7,41969,2,2,41989,BC0280982,TRUE,,,6,41970.29167
1151,4,41970,7,2,41990,293092,TRUE,,,18,41971.29167
1152,7,41970,2,2,41990,BC0280982,TRUE,,,18,41971.29167
1153,4,41971,7,2,41991,293092,TRUE,,,3,41974.29167
1154,7,41971,2,2,41991,BC0280982,TRUE,,,3,41974.29167
1155,4,41972,7,2,41992,293092,TRUE,,,3,41974.29167
1156,7,41972,2,2,41992,BC0280982,TRUE,,,3,41974.29167
1157,4,41974,7,2,41994,293092,TRUE,,,14,41975.29167
1158,7,41974,2,2,41994,BC0280982,TRUE,,,14,41975.29167
1159,4,41975,7,2,41995,293092,TRUE,,,8,41976.29167
1160,7,41975,2,2,41995,BC0280982,TRUE,,,8,41976.29167
1161,4,41976,7,2,41996,293092,TRUE,,,14,41977.29167
1162,7,41976,2,2,41996,BC0280982,TRUE,,,14,41977.29167
1163,4,41977,7,2,41997,293092,TRUE,,,7,41978.29167
1164,7,41977,2,2,41997,BC0280982,TRUE,,,7,41978.29167
1165,4,41978,7,2,41998,293092,TRUE,,,12,41981.29167
1166,7,41978,2,2,41998,BC0280982,TRUE,,,12,41981.29167
1167,4,41979,7,2,41986,293092,TRUE,,,12,41981.29167
1168,4,41981,7,2,42001,293092,TRUE,,,2,41982.29167
1169,7,41981,2,2,42001,BC0280982,TRUE,,,2,41982.29167
1170,4,41982,7,2,42002,293092,TRUE,,,18,41983.29167
1171,7,41982,2,2,42002,BC0280982,TRUE,,,18,41983.29167
1172,4,41983,7,2,42003,293092,TRUE,,,3,41984.29167
1173,7,41983,2,2,42003,BC0280982,TRUE,,,3,41984.29167
1174,4,41984,7,2,42004,293092,TRUE,,,16,41985.29167
1175,7,41984,2,2,42004,BC0280982,TRUE,,,16,41985.29167
1176,4,41985,7,2,42005,293092,TRUE,,,4,41988.29167
1177,7,41985,2,2,42005,BC0280982,TRUE,,,4,41988.29167
1178,4,41986,7,2,42006,293092,TRUE,,,4,41988.29167
1179,7,41986,2,2,42006,BC0280982,TRUE,,,4,41988.29167
1180,4,41988,7,2,42008,293092,TRUE,,,2,41989.29167
1181,7,41988,2,2,42008,BC0280982,TRUE,,,2,41989.29167
1182,4,41989,7,2,42009,293092,TRUE,,,4,41990.29167
1183,7,41989,2,2,42009,BC0280982,TRUE,,,4,41990.29167
1184,4,41990,7,2,42010,293092,TRUE,,,12,41991.29167
1185,7,41990,2,2,42010,BC0280982,TRUE,,,12,41991.29167
1186,4,41991,7,2,42011,293092,TRUE,,,2,41992.29167
1187,7,41991,2,2,42011,BC0280982,TRUE,,,2,41992.29167
1188,4,41992,7,2,42012,293092,TRUE,,,20,41995.29167
1189,7,41992,2,2,42012,BC0280982,TRUE,,,20,41995.29167
1190,4,41993,7,2,42013,293092,TRUE,,,20,41995.29167
1191,7,41993,2,2,42013,BC0280982,TRUE,,,20,41995.29167
1192,4,41995,7,2,42015,293092,TRUE,,,5,41996.29167
1193,7,41995,2,2,42015,BC0280982,TRUE,,,5,41996.29167
1194,4,41996,7,2,42016,293092,TRUE,,,10,41997.29167
1195,7,41996,2,2,42016,BC0280982,TRUE,,,10,41997.29167
1196,4,41997,7,2,42017,293092,TRUE,,,16,41998.29167
1197,7,41997,2,2,42017,BC0280982,TRUE,,,16,41998.29167
1198,4,41998,7,2,42018,293092,TRUE,,,7,41999.29167
1199,7,41998,2,2,42018,BC0280982,TRUE,,,7,41999.29167
1200,4,41999,7,2,42019,293092,TRUE,,,9,42002.29167
1201,7,41999,2,2,42019,BC0280982,TRUE,,,9,42002.29167
1202,4,42000,7,2,42014,293092,TRUE,,,9,42002.29167
1203,7,42000,2,2,42014,BC0280982,TRUE,,,9,42002.29167
1204,4,42002,7,2,42022,293092,TRUE,,,14,42003.29167
1205,7,42002,2,2,42022,BC0280982,TRUE,,,14,42003.29167
1206,4,42003,7,2,42023,293092,TRUE,,,3,42004.29167
1207,7,42003,2,2,42023,BC0280982,TRUE,,,3,42004.29167
1208,4,42004,7,2,42024,293092,TRUE,,,16,42005.29167
1209,7,42004,2,2,42024,BC0280982,TRUE,,,16,42005.29167
1210,4,42005,7,2,42025,293092,TRUE,,,14,42006.29167
1211,7,42005,2,2,42025,BC0280982,TRUE,,,14,42006.29167
1212,4,42006,7,2,42026,293092,TRUE,,,17,42009.29167
1213,7,42006,2,2,42026,BC0280982,TRUE,,,17,42009.29167
1214,4,42007,7,2,42014,293092,TRUE,,,17,42009.29167
1215,4,42009,7,2,42029,293092,TRUE,,,4,42010.29167
1216,7,42009,2,2,42029,BC0280982,TRUE,,,4,42010.29167
1217,4,42010,7,2,42030,293092,TRUE,,,16,42011.29167
1218,7,42010,2,2,42030,BC0280982,TRUE,,,16,42011.29167
1219,4,42011,7,2,42031,293092,TRUE,,,7,42012.29167
1220,7,42011,2,2,42031,BC0280982,TRUE,,,7,42012.29167
1221,4,42012,7,2,42032,293092,TRUE,,,6,42013.29167
1222,7,42012,2,2,42032,BC0280982,TRUE,,,6,42013.29167
1223,4,42013,7,2,42033,293092,TRUE,,,16,42016.29167
1224,7,42013,2,2,42033,BC0280982,TRUE,,,16,42016.29167
1225,4,42014,7,2,42021,293092,TRUE,,,16,42016.29167
1226,4,42016,7,2,42036,293092,TRUE,,,19,42017.29167
1227,7,42016,2,2,42036,BC0280982,TRUE,,,19,42017.29167
1228,4,42017,7,2,42037,293092,TRUE,,,16,42018.29167
1229,7,42017,2,2,42037,BC0280982,TRUE,,,16,42018.29167
1230,4,42018,7,2,42038,293092,TRUE,,,4,42019.29167
1231,7,42018,2,2,42038,BC0280982,TRUE,,,4,42019.29167
1232,4,42019,7,2,42039,293092,TRUE,,,20,42020.29167
1233,7,42019,2,2,42039,BC0280982,TRUE,,,20,42020.29167
1234,4,42020,7,2,42040,293092,TRUE,,,15,42023.29167
1235,7,42020,2,2,42040,BC0280982,TRUE,,,15,42023.29167
1236,4,42021,7,2,42028,293092,TRUE,,,15,42023.29167
