SupplierTransactionID,SupplierID,TransactionTypeID,PurchaseOrderID,PaymentMethodID,SupplierInvoiceNumber,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
164056,4,5,1067,4,7223,41922,765528,114829.2,880357.2,0,41925,TRUE,4,41925.375
164060,7,5,1068,4,7195,41922,276423,41463.45,317886.45,0,41925,TRUE,4,41925.375
164635,4,5,1069,4,9043,41925,766596,114989.4,881585.4,0,41925,TRUE,4,41925.375
164639,7,5,1070,4,351,41925,275863.7,41379.56,317243.26,0,41925,TRUE,4,41925.375
164644,4,5,1071,4,4251,41925,2472,370.8,2842.8,0,41925,TRUE,4,41925.375
164646,7,5,1072,4,8085,41925,115.2,17.28,132.48,0,41925,TRUE,4,41925.375
164647,4,7,,4,,41925,0,0,-4392691.8,0,41925,TRUE,4,41925.375
164648,7,7,,4,,41925,0,0,-1583813.48,0,41925,TRUE,4,41925.375
164917,4,5,1073,4,1749,41926,772152,115822.8,887974.8,0,41932,TRUE,19,41932.375
164921,7,5,1074,4,6866,41926,275836.4,41375.46,317211.86,0,41932,TRUE,19,41932.375
165255,4,5,1075,4,6738,41927,775176,116276.4,891452.4,0,41932,TRUE,19,41932.375
165259,7,5,1076,4,4212,41927,276489.1,41473.37,317962.47,0,41932,TRUE,19,41932.375
165570,4,5,1077,4,6240,41928,778716,116807.4,895523.4,0,41932,TRUE,19,41932.375
165574,7,5,1078,4,8420,41928,276167.3,41425.1,317592.4,0,41932,TRUE,19,41932.375
165993,4,5,1079,4,634,41929,780084,117012.6,897096.6,0,41932,TRUE,19,41932.375
165997,7,5,1080,4,2976,41929,277111.8,41566.77,318678.57,0,41932,TRUE,19,41932.375
166530,4,5,1081,4,6846,41932,781320,117198,898518,0,41932,TRUE,19,41932.375
166534,7,5,1082,4,4653,41932,278762.5,41814.38,320576.88,0,41932,TRUE,19,41932.375
166536,4,5,1083,4,8920,41932,588,88.2,676.2,0,41932,TRUE,19,41932.375
166538,7,5,1084,4,7997,41932,510,76.5,586.5,0,41932,TRUE,19,41932.375
166539,4,7,,4,,41932,0,0,-4471241.4,0,41932,TRUE,19,41932.375
166540,7,7,,4,,41932,0,0,-1592608.68,0,41932,TRUE,19,41932.375
166953,4,5,1085,4,8774,41933,782142,117321.3,899463.3,0,41939,TRUE,7,41939.375
166957,7,5,1086,4,287,41933,282299.3,42344.9,324644.2,0,41939,TRUE,7,41939.375
167315,4,5,1087,4,1842,41934,786570,117985.5,904555.5,0,41939,TRUE,7,41939.375
167319,7,5,1088,4,2635,41934,283322.5,42498.38,325820.88,0,41939,TRUE,7,41939.375
167630,4,5,1089,4,3718,41935,788496,118274.4,906770.4,0,41939,TRUE,7,41939.375
167634,7,5,1090,4,9123,41935,283834.3,42575.15,326409.45,0,41939,TRUE,7,41939.375
167894,4,5,1091,4,1069,41936,789330,118399.5,907729.5,0,41939,TRUE,7,41939.375
167898,7,5,1092,4,1454,41936,287458.8,43118.82,330577.62,0,41939,TRUE,7,41939.375
168329,4,5,1093,4,7260,41939,788898,118334.7,907232.7,0,41939,TRUE,7,41939.375
168333,7,5,1094,4,3785,41939,288599.5,43289.93,331889.43,0,41939,TRUE,7,41939.375
168337,4,5,1095,4,4177,41939,2238,335.7,2573.7,0,41939,TRUE,7,41939.375
168340,7,5,1096,4,8990,41939,2402,360.3,2762.3,0,41939,TRUE,7,41939.375
168341,4,7,,4,,41939,0,0,-4528325.1,0,41939,TRUE,7,41939.375
168342,7,7,,4,,41939,0,0,-1642103.88,0,41939,TRUE,7,41939.375
168720,4,5,1097,4,1967,41940,791856,118778.4,910634.4,0,41946,TRUE,5,41946.375
168724,7,5,1098,4,4999,41940,290442.2,43566.33,334008.53,0,41946,TRUE,5,41946.375
169040,4,5,1099,4,6380,41941,794280,119142,913422,0,41946,TRUE,5,41946.375
169044,7,5,1100,4,2470,41941,291582.9,43737.44,335320.34,0,41946,TRUE,5,41946.375
169489,4,5,1101,4,5964,41942,793248,118987.2,912235.2,0,41946,TRUE,5,41946.375
169493,7,5,1102,4,7606,41942,291645.1,43746.77,335391.87,0,41946,TRUE,5,41946.375
169934,4,5,1103,4,8502,41943,795912,119386.8,915298.8,0,41946,TRUE,5,41946.375
169938,7,5,1104,4,7337,41943,292750.8,43912.62,336663.42,0,41946,TRUE,5,41946.375
170630,4,5,1105,4,7239,41946,797820,119673,917493,0,41946,TRUE,5,41946.375
170634,7,5,1106,4,4039,41946,292919.1,43937.87,336856.97,0,41946,TRUE,5,41946.375
170640,4,5,1107,4,1281,41946,4014,602.1,4616.1,0,41946,TRUE,5,41946.375
170643,7,5,1108,4,2552,41946,312.5,46.88,359.38,0,41946,TRUE,5,41946.375
170644,4,7,,4,,41946,0,0,-4573699.5,0,41946,TRUE,5,41946.375
170645,7,7,,4,,41946,0,0,-1678600.51,0,41946,TRUE,5,41946.375
171018,4,5,1109,4,8089,41947,803826,120573.9,924399.9,0,41953,TRUE,17,41953.375
171022,7,5,1110,4,5169,41947,293429.2,44014.38,337443.58,0,41953,TRUE,17,41953.375
171388,4,5,1111,4,4123,41948,807114,121067.1,928181.1,0,41953,TRUE,17,41953.375
171392,7,5,1112,4,886,41948,293724.9,44058.74,337783.64,0,41953,TRUE,17,41953.375
171825,4,5,1113,4,4065,41949,808578,121286.7,929864.7,0,41953,TRUE,17,41953.375
171829,7,5,1114,4,1225,41949,296265.6,44439.84,340705.44,0,41953,TRUE,17,41953.375
172143,4,5,1115,4,4680,41950,810414,121562.1,931976.1,0,41953,TRUE,17,41953.375
172147,7,5,1116,4,3807,41950,298375.1,44756.27,343131.37,0,41953,TRUE,17,41953.375
172685,4,5,1117,4,5242,41953,809814,121472.1,931286.1,0,41953,TRUE,17,41953.375
172689,7,5,1118,4,6229,41953,300000.4,45000.06,345000.46,0,41953,TRUE,17,41953.375
172692,4,5,1119,4,186,41953,1596,239.4,1835.4,0,41953,TRUE,17,41953.375
172695,7,5,1120,4,8741,41953,2772.5,415.88,3188.38,0,41953,TRUE,17,41953.375
172696,4,7,,4,,41953,0,0,-4647543.3,0,41953,TRUE,17,41953.375
172697,7,7,,4,,41953,0,0,-1707252.87,0,41953,TRUE,17,41953.375
173021,4,5,1121,4,4261,41954,811686,121752.9,933438.9,0,41960,TRUE,15,41960.375
173025,7,5,1122,4,4302,41954,303913.4,45587.01,349500.41,0,41960,TRUE,15,41960.375
173422,4,5,1123,4,2737,41955,810900,121635,932535,0,41960,TRUE,15,41960.375
173426,7,5,1124,4,71,41955,303686.6,45552.99,349239.59,0,41960,TRUE,15,41960.375
173791,4,5,1125,4,1587,41956,813378,122006.7,935384.7,0,41960,TRUE,15,41960.375
173795,7,5,1126,4,6879,41956,305125.2,45768.78,350893.98,0,41960,TRUE,15,41960.375
174078,4,5,1127,4,9117,41957,813954,122093.1,936047.1,0,41960,TRUE,15,41960.375
174082,7,5,1128,4,4420,41957,304757.9,45713.69,350471.59,0,41960,TRUE,15,41960.375
174614,4,5,1129,4,1442,41960,817230,122584.5,939814.5,0,41960,TRUE,15,41960.375
174618,7,5,1130,4,2808,41960,307311.1,46096.67,353407.77,0,41960,TRUE,15,41960.375
174623,4,5,1131,4,7149,41960,1422,213.3,1635.3,0,41960,TRUE,15,41960.375
174626,7,5,1132,4,7699,41960,312.5,46.88,359.38,0,41960,TRUE,15,41960.375
174627,4,7,,4,,41960,0,0,-4678855.5,0,41960,TRUE,15,41960.375
174628,7,7,,4,,41960,0,0,-1753872.72,0,41960,TRUE,15,41960.375
174863,4,5,1133,4,43,41961,819852,122977.8,942829.8,0,41967,TRUE,8,41967.375
174867,7,5,1134,4,4675,41961,308380.4,46257.06,354637.46,0,41967,TRUE,8,41967.375
175117,4,5,1135,4,8908,41962,821028,123154.2,944182.2,0,41967,TRUE,8,41967.375
175121,7,5,1136,4,775,41962,308978.3,46346.75,355325.05,0,41967,TRUE,8,41967.375
175581,4,5,1137,4,8943,41963,824244,123636.6,947880.6,0,41967,TRUE,8,41967.375
175585,7,5,1138,4,9905,41963,309605.4,46440.81,356046.21,0,41967,TRUE,8,41967.375
175807,4,5,1139,4,4641,41964,826806,124020.9,950826.9,0,41967,TRUE,8,41967.375
175811,7,5,1140,4,3518,41964,309430.1,46414.52,355844.62,0,41967,TRUE,8,41967.375
176430,4,5,1141,4,6801,41967,827022,124053.3,951075.3,0,41967,TRUE,8,41967.375
176434,7,5,1142,4,212,41967,312038.3,46805.75,358844.05,0,41967,TRUE,8,41967.375
176438,4,5,1143,4,2326,41967,2424,363.6,2787.6,0,41967,TRUE,8,41967.375
176441,7,5,1144,4,7288,41967,1173.6,176.04,1349.64,0,41967,TRUE,8,41967.375
176442,4,7,,4,,41967,0,0,-4739582.4,0,41967,TRUE,8,41967.375
176443,7,7,,4,,41967,0,0,-1782047.03,0,41967,TRUE,8,41967.375
176844,4,5,1145,4,7507,41968,831930,124789.5,956719.5,0,41974,TRUE,16,41974.375
176848,7,5,1146,4,8015,41968,315524.4,47328.66,362853.06,0,41974,TRUE,16,41974.375
177123,4,5,1147,4,8214,41969,831480,124722,956202,0,41974,TRUE,16,41974.375
177127,7,5,1148,4,10,41969,316630.1,47494.52,364124.62,0,41974,TRUE,16,41974.375
177331,4,5,1149,4,5330,41970,830904,124635.6,955539.6,0,41974,TRUE,16,41974.375
177335,7,5,1150,4,3105,41970,318735.8,47810.37,366546.17,0,41974,TRUE,16,41974.375
177533,4,5,1151,4,7104,41971,832872,124930.8,957802.8,0,41974,TRUE,16,41974.375
177537,7,5,1152,4,8473,41971,321070.1,48160.52,369230.62,0,41974,TRUE,16,41974.375
177883,4,5,1153,4,562,41974,832248,124837.2,957085.2,0,41974,TRUE,16,41974.375
177887,7,5,1154,4,2758,41974,320510.8,48076.62,368587.42,0,41974,TRUE,16,41974.375
177889,4,5,1155,4,7678,41974,252,37.8,289.8,0,41974,TRUE,16,41974.375
177892,7,5,1156,4,4648,41974,1250.4,187.56,1437.96,0,41974,TRUE,16,41974.375
177893,4,7,,4,,41974,0,0,-4783638.9,0,41974,TRUE,16,41974.375
177894,7,7,,4,,41974,0,0,-1832779.85,0,41974,TRUE,16,41974.375
178060,4,5,1157,4,5710,41975,831210,124681.5,955891.5,0,41981,TRUE,7,41981.375
178064,7,5,1158,4,8912,41975,321106.9,48166.04,369272.94,0,41981,TRUE,7,41981.375
178538,4,5,1159,4,6220,41976,833724,125058.6,958782.6,0,41981,TRUE,7,41981.375
178542,7,5,1160,4,431,41976,321953.2,48292.98,370246.18,0,41981,TRUE,7,41981.375
178893,4,5,1161,4,5977,41977,834972,125245.8,960217.8,0,41981,TRUE,7,41981.375
178897,7,5,1162,4,743,41977,325402.7,48810.41,374213.11,0,41981,TRUE,7,41981.375
179097,4,5,1163,4,3278,41978,835080,125262,960342,0,41981,TRUE,7,41981.375
179101,7,5,1164,4,868,41978,324985.9,48747.89,373733.79,0,41981,TRUE,7,41981.375
179402,4,5,1165,4,9899,41981,835794,125369.1,961163.1,0,41981,TRUE,7,41981.375
179406,7,5,1166,4,5138,41981,325693.4,48854.01,374547.41,0,41981,TRUE,7,41981.375
179410,4,5,1167,4,6791,41981,2196,329.4,2525.4,0,41981,TRUE,7,41981.375
179411,4,7,,4,,41981,0,0,-4798922.4,0,41981,TRUE,7,41981.375
179412,7,7,,4,,41981,0,0,-1862013.43,0,41981,TRUE,7,41981.375
179855,4,5,1168,4,1157,41982,840534,126080.1,966614.1,0,41988,TRUE,8,41988.375
179859,7,5,1169,4,1349,41982,328676.6,49301.49,377978.09,0,41988,TRUE,8,41988.375
180182,4,5,1170,4,8968,41983,843852,126577.8,970429.8,0,41988,TRUE,8,41988.375
180186,7,5,1171,4,9852,41983,330842.9,49626.44,380469.34,0,41988,TRUE,8,41988.375
180558,4,5,1172,4,995,41984,845394,126809.1,972203.1,0,41988,TRUE,8,41988.375
180562,7,5,1173,4,7124,41984,331261.5,49689.23,380950.73,0,41988,TRUE,8,41988.375
180844,4,5,1174,4,322,41985,844566,126684.9,971250.9,0,41988,TRUE,8,41988.375
180848,7,5,1175,4,9674,41985,333592.2,50038.83,383631.03,0,41988,TRUE,8,41988.375
181328,4,5,1176,4,7276,41988,845016,126752.4,971768.4,0,41988,TRUE,8,41988.375
181332,7,5,1177,4,2349,41988,334365.4,50154.81,384520.21,0,41988,TRUE,8,41988.375
181336,4,5,1178,4,9751,41988,1464,219.6,1683.6,0,41988,TRUE,8,41988.375
181338,7,5,1179,4,3705,41988,1360,204,1564,0,41988,TRUE,8,41988.375
181339,4,7,,4,,41988,0,0,-4853949.9,0,41988,TRUE,8,41988.375
181340,7,7,,4,,41988,0,0,-1909113.4,0,41988,TRUE,8,41988.375
181737,4,5,1180,4,3919,41989,848682,127302.3,975984.3,0,41995,TRUE,12,41995.375
181741,7,5,1181,4,1077,41989,338449,50767.35,389216.35,0,41995,TRUE,12,41995.375
182044,4,5,1182,4,5629,41990,848790,127318.5,976108.5,0,41995,TRUE,12,41995.375
182048,7,5,1183,4,4094,41990,338504.1,50775.62,389279.72,0,41995,TRUE,12,41995.375
182475,4,5,1184,4,2134,41991,851892,127783.8,979675.8,0,41995,TRUE,12,41995.375
182479,7,5,1185,4,3470,41991,340862.4,51129.36,391991.76,0,41995,TRUE,12,41995.375
182905,4,5,1186,4,4117,41992,856356,128453.4,984809.4,0,41995,TRUE,12,41995.375
182909,7,5,1187,4,3399,41992,344795.8,51719.37,396515.17,0,41995,TRUE,12,41995.375
183578,4,5,1188,4,8168,41995,859344,128901.6,988245.6,0,41995,TRUE,12,41995.375
183582,7,5,1189,4,1271,41995,345760.9,51864.14,397625.04,0,41995,TRUE,12,41995.375
183586,4,5,1190,4,336,41995,1560,234,1794,0,41995,TRUE,12,41995.375
183590,7,5,1191,4,9981,41995,1157,173.55,1330.55,0,41995,TRUE,12,41995.375
183591,4,7,,4,,41995,0,0,-4906617.6,0,41995,TRUE,12,41995.375
183592,7,7,,4,,41995,0,0,-1965958.59,0,41995,TRUE,12,41995.375
183805,4,5,1192,4,6267,41996,860676,129101.4,989777.4,0,42002,TRUE,12,42002.375
183809,7,5,1193,4,9383,41996,347742.1,52161.32,399903.42,0,42002,TRUE,12,42002.375
184210,4,5,1194,4,7543,41997,861384,129207.6,990591.6,0,42002,TRUE,12,42002.375
184214,7,5,1195,4,3174,41997,348975.7,52346.36,401322.06,0,42002,TRUE,12,42002.375
184566,4,5,1196,4,9570,41998,863910,129586.5,993496.5,0,42002,TRUE,12,42002.375
184570,7,5,1197,4,6254,41998,348891.4,52333.71,401225.11,0,42002,TRUE,12,42002.375
184969,4,5,1198,4,32,41999,865212,129781.8,994993.8,0,42002,TRUE,12,42002.375
184973,7,5,1199,4,4312,41999,349918.7,52487.81,402406.51,0,42002,TRUE,12,42002.375
185346,4,5,1200,4,5451,42002,865560,129834,995394,0,42002,TRUE,12,42002.375
185350,7,5,1201,4,4836,42002,349863.7,52479.56,402343.26,0,42002,TRUE,12,42002.375
185353,4,5,1202,4,3145,42002,672,100.8,772.8,0,42002,TRUE,12,42002.375
185355,7,5,1203,4,6317,42002,192,28.8,220.8,0,42002,TRUE,12,42002.375
185356,4,7,,4,,42002,0,0,-4965026.1,0,42002,TRUE,12,42002.375
185357,7,7,,4,,42002,0,0,-2007421.16,0,42002,TRUE,12,42002.375
185733,4,5,1204,4,4918,42003,866496,129974.4,996470.4,0,42009,TRUE,2,42009.375
185737,7,5,1205,4,7228,42003,349986.4,52497.96,402484.36,0,42009,TRUE,2,42009.375
186181,4,5,1206,4,6141,42004,869448,130417.2,999865.2,0,42009,TRUE,2,42009.375
186185,7,5,1207,4,5942,42004,351127.1,52669.07,403796.17,0,42009,TRUE,2,42009.375
186575,4,5,1208,4,6262,42005,871344,130701.6,1002045.6,0,42009,TRUE,2,42009.375
186579,7,5,1209,4,7019,42005,350662.8,52599.42,403262.22,0,42009,TRUE,2,42009.375
187005,4,5,1210,4,5650,42006,875112,131266.8,1006378.8,0,42009,TRUE,2,42009.375
187009,7,5,1211,4,1845,42006,351430.7,52714.61,404145.31,0,42009,TRUE,2,42009.375
187383,4,5,1212,4,4810,42009,876588,131488.2,1008076.2,0,42009,TRUE,2,42009.375
187387,7,5,1213,4,9743,42009,352148.9,52822.34,404971.24,0,42009,TRUE,2,42009.375
187392,4,5,1214,4,2137,42009,2118,317.7,2435.7,0,42009,TRUE,2,42009.375
187393,4,7,,4,,42009,0,0,-5015271.9,0,42009,TRUE,2,42009.375
187394,7,7,,4,,42009,0,0,-2018659.3,0,42009,TRUE,2,42009.375
187846,4,5,1215,4,6853,42010,880266,132039.9,1012305.9,0,42016,TRUE,20,42016.375
187850,7,5,1216,4,458,42010,351686.2,52752.93,404439.13,0,42016,TRUE,20,42016.375
188113,4,5,1217,4,517,42011,881220,132183,1013403,0,42016,TRUE,20,42016.375
188117,7,5,1218,4,5751,42011,353422.9,53013.44,406436.34,0,42016,TRUE,20,42016.375
188378,4,5,1219,4,9682,42012,883830,132574.5,1016404.5,0,42016,TRUE,20,42016.375
188382,7,5,1220,4,1506,42012,357733.1,53659.97,411393.07,0,42016,TRUE,20,42016.375
188705,4,5,1221,4,8546,42013,885282,132792.3,1018074.3,0,42016,TRUE,20,42016.375
188709,7,5,1222,4,1357,42013,357969,53695.35,411664.35,0,42016,TRUE,20,42016.375
189117,4,5,1223,4,4035,42016,886644,132996.6,1019640.6,0,42016,TRUE,20,42016.375
189121,7,5,1224,4,3140,42016,357722.2,53658.33,411380.53,0,42016,TRUE,20,42016.375
189123,4,5,1225,4,4731,42016,768,115.2,883.2,0,42016,TRUE,20,42016.375
189124,4,7,,4,,42016,0,0,-5080711.5,0,42016,TRUE,20,42016.375
189125,7,7,,4,,42016,0,0,-2045313.42,0,42016,TRUE,20,42016.375
189351,4,5,1226,4,3559,42017,887526,133128.9,1020654.9,0,42023,TRUE,2,42023.375
189355,7,5,1227,4,957,42017,357793.6,53669.04,411462.64,0,42023,TRUE,2,42023.375
189680,4,5,1228,4,3011,42018,887982,133197.3,1021179.3,0,42023,TRUE,2,42023.375
189684,7,5,1229,4,8271,42018,360994.3,54149.15,415143.45,0,42023,TRUE,2,42023.375
190155,4,5,1230,4,6862,42019,890316,133547.4,1023863.4,0,42023,TRUE,2,42023.375
190159,7,5,1231,4,4787,42019,364099.9,54614.99,418714.89,0,42023,TRUE,2,42023.375
190417,4,5,1232,4,8956,42020,892728,133909.2,1026637.2,0,42023,TRUE,2,42023.375
190421,7,5,1233,4,3679,42020,364056,54608.4,418664.4,0,42023,TRUE,2,42023.375
190745,4,5,1234,4,1835,42023,893268,133990.2,1027258.2,0,42023,TRUE,2,42023.375
190749,7,5,1235,4,1217,42023,364659.2,54698.88,419358.08,0,42023,TRUE,2,42023.375
190751,4,5,1236,4,8484,42023,1428,214.2,1642.2,0,42023,TRUE,2,42023.375
190752,4,7,,4,,42023,0,0,-5121235.2,0,42023,TRUE,2,42023.375
190753,7,7,,4,,42023,0,0,-2083343.46,0,42023,TRUE,2,42023.375
191225,4,5,1237,4,9234,42024,898482,134772.3,1033254.3,0,42030,TRUE,8,42030.375
191229,7,5,1238,4,1366,42024,363540.6,54531.09,418071.69,0,42030,TRUE,8,42030.375
191508,4,5,1239,4,5763,42025,901950,135292.5,1037242.5,0,42030,TRUE,8,42030.375
191512,7,5,1240,4,9314,42025,363200.6,54480.09,417680.69,0,42030,TRUE,8,42030.375
192044,4,5,1241,4,2298,42026,903534,135530.1,1039064.1,0,42030,TRUE,8,42030.375
192048,7,5,1242,4,4366,42026,363068.8,54460.32,417529.12,0,42030,TRUE,8,42030.375
192378,4,5,1243,4,3649,42027,906846,136026.9,1042872.9,0,42030,TRUE,8,42030.375
192382,7,5,1244,4,6391,42027,363891.3,54583.7,418475,0,42030,TRUE,8,42030.375
192775,4,5,1245,4,8079,42030,905814,135872.1,1041686.1,0,42030,TRUE,8,42030.375
192779,7,5,1246,4,9184,42030,366242,54936.3,421178.3,0,42030,TRUE,8,42030.375
192782,4,5,1247,4,9848,42030,1092,163.8,1255.8,0,42030,TRUE,8,42030.375
192785,7,5,1248,4,3421,42030,1882.5,282.38,2164.88,0,42030,TRUE,8,42030.375
192786,4,7,,4,,42030,0,0,-5195375.7,0,42030,TRUE,8,42030.375
192787,7,7,,4,,42030,0,0,-2095099.68,0,42030,TRUE,8,42030.375
193207,4,5,1249,4,1882,42031,908022,136203.3,1044225.3,0,42037,TRUE,14,42037.375
193211,7,5,1250,4,1507,42031,369775.2,55466.28,425241.48,0,42037,TRUE,14,42037.375
193689,4,5,1251,4,2910,42032,910698,136604.7,1047302.7,0,42037,TRUE,14,42037.375
193693,7,5,1252,4,6506,42032,371667,55750.05,427417.05,0,42037,TRUE,14,42037.375
194057,4,5,1253,4,4425,42033,912384,136857.6,1049241.6,0,42037,TRUE,14,42037.375
194061,7,5,1254,4,7413,42033,372935.2,55940.28,428875.48,0,42037,TRUE,14,42037.375
194435,4,5,1255,4,9835,42034,915006,137250.9,1052256.9,0,42037,TRUE,14,42037.375
194439,7,5,1256,4,314,42034,374715.6,56207.34,430922.94,0,42037,TRUE,14,42037.375
194958,4,5,1257,4,164,42037,915414,137312.1,1052726.1,0,42037,TRUE,14,42037.375
194962,7,5,1258,4,1422,42037,374463.5,56169.53,430633.03,0,42037,TRUE,14,42037.375
194966,4,5,1259,4,1511,42037,1572,235.8,1807.8,0,42037,TRUE,14,42037.375
194969,7,5,1260,4,9842,42037,438.8,65.82,504.62,0,42037,TRUE,14,42037.375
194970,4,7,,4,,42037,0,0,-5247560.4,0,42037,TRUE,14,42037.375
194971,7,7,,4,,42037,0,0,-2143594.6,0,42037,TRUE,14,42037.375
195228,4,5,1261,4,1715,42038,916590,137488.5,1054078.5,0,42044,TRUE,17,42044.375
195232,7,5,1262,4,3664,42038,374505.7,56175.86,430681.56,0,42044,TRUE,17,42044.375
195734,4,5,1263,4,4039,42039,921078,138161.7,1059239.7,0,42044,TRUE,17,42044.375
195738,7,5,1264,4,271,42039,376944,56541.6,433485.6,0,42044,TRUE,17,42044.375
195999,4,5,1265,4,1510,42040,921816,138272.4,1060088.4,0,42044,TRUE,17,42044.375
196003,7,5,1266,4,2481,42040,377170.9,56575.64,433746.54,0,42044,TRUE,17,42044.375
196261,4,5,1267,4,7489,42041,921756,138263.4,1060019.4,0,42044,TRUE,17,42044.375
196265,7,5,1268,4,1741,42041,377086.6,56562.99,433649.59,0,42044,TRUE,17,42044.375
196639,4,5,1269,4,6013,42044,922176,138326.4,1060502.4,0,42044,TRUE,17,42044.375
196643,7,5,1270,4,418,42044,376697.3,56504.6,433201.9,0,42044,TRUE,17,42044.375
196647,7,5,1271,4,350,42044,796.8,119.52,916.32,0,42044,TRUE,17,42044.375
196648,4,7,,4,,42044,0,0,-5293928.4,0,42044,TRUE,17,42044.375
196649,7,7,,4,,42044,0,0,-2165681.51,0,42044,TRUE,17,42044.375
197009,4,5,1272,4,2295,42045,923130,138469.5,1061599.5,0,42051,TRUE,5,42051.375
197013,7,5,1273,4,6023,42045,377567.4,56635.11,434202.51,0,42051,TRUE,5,42051.375
197417,4,5,1274,4,5566,42046,925488,138823.2,1064311.2,0,42051,TRUE,5,42051.375
197421,7,5,1275,4,8281,42046,377761,56664.15,434425.15,0,42051,TRUE,5,42051.375
197768,4,5,1276,4,6204,42047,926412,138961.8,1065373.8,0,42051,TRUE,5,42051.375
197772,7,5,1277,4,9143,42047,378792.1,56818.82,435610.92,0,42051,TRUE,5,42051.375
198268,4,5,1278,4,1812,42048,932232,139834.8,1072066.8,0,42051,TRUE,5,42051.375
198272,7,5,1279,4,4383,42048,379538,56930.7,436468.7,0,42051,TRUE,5,42051.375
198716,4,5,1280,4,3349,42051,931380,139707,1071087,0,42051,TRUE,5,42051.375
198720,7,5,1281,4,3136,42051,379596.2,56939.43,436535.63,0,42051,TRUE,5,42051.375
198725,4,5,1282,4,9230,42051,1788,268.2,2056.2,0,42051,TRUE,5,42051.375
198727,7,5,1283,4,2389,42051,1360,204,1564,0,42051,TRUE,5,42051.375
198728,4,7,,4,,42051,0,0,-5336494.5,0,42051,TRUE,5,42051.375
198729,7,7,,4,,42051,0,0,-2178806.91,0,42051,TRUE,5,42051.375
199057,4,5,1284,4,453,42052,933276,139991.4,1073267.4,0,42058,TRUE,8,42058.375
199061,7,5,1285,4,3047,42052,381025.5,57153.83,438179.33,0,42058,TRUE,8,42058.375
199364,4,5,1286,4,5687,42053,933048,139957.2,1073005.2,0,42058,TRUE,8,42058.375
199368,7,5,1287,4,5710,42053,381036.2,57155.43,438191.63,0,42058,TRUE,8,42058.375
199687,4,5,1288,4,319,42054,933084,139962.6,1073046.6,0,42058,TRUE,8,42058.375
199691,7,5,1289,4,6011,42054,381162.5,57174.38,438336.88,0,42058,TRUE,8,42058.375
200049,4,5,1290,4,8003,42055,933060,139959,1073019,0,42058,TRUE,8,42058.375
200053,7,5,1291,4,2620,42055,381436.8,57215.52,438652.32,0,42058,TRUE,8,42058.375
200490,4,5,1292,4,9240,42058,932964,139944.6,1072908.6,0,42058,TRUE,8,42058.375
200494,7,5,1293,4,6505,42058,383420,57513,440933,0,42058,TRUE,8,42058.375
200498,4,5,1294,4,8905,42058,2328,349.2,2677.2,0,42058,TRUE,8,42058.375
200499,4,7,,4,,42058,0,0,-5367924,0,42058,TRUE,8,42058.375
200500,7,7,,4,,42058,0,0,-2194293.16,0,42058,TRUE,8,42058.375
200980,4,5,1295,4,5117,42059,940422,141063.3,1081485.3,0,42065,TRUE,5,42065.375
200984,7,5,1296,4,1783,42059,383151.4,57472.71,440624.11,0,42065,TRUE,5,42065.375
201517,4,5,1297,4,4888,42060,941082,141162.3,1082244.3,0,42065,TRUE,5,42065.375
201521,7,5,1298,4,5256,42060,386225.9,57933.89,444159.79,0,42065,TRUE,5,42065.375
201885,4,5,1299,4,4733,42061,943716,141557.4,1085273.4,0,42065,TRUE,5,42065.375
201889,7,5,1300,4,6801,42061,386399.3,57959.9,444359.2,0,42065,TRUE,5,42065.375
202145,4,5,1301,4,1390,42062,944538,141680.7,1086218.7,0,42065,TRUE,5,42065.375
202149,7,5,1302,4,5745,42062,386520,57978,444498,0,42065,TRUE,5,42065.375
202917,4,5,1303,4,767,42065,949026,142353.9,1091379.9,0,42065,TRUE,5,42065.375
202921,7,5,1304,4,4337,42065,390331.1,58549.67,448880.77,0,42065,TRUE,5,42065.375
202925,4,5,1305,4,7325,42065,1644,246.6,1890.6,0,42065,TRUE,5,42065.375
202928,7,5,1306,4,8849,42065,687.2,103.08,790.28,0,42065,TRUE,5,42065.375
202929,4,7,,4,,42065,0,0,-5428492.2,0,42065,TRUE,5,42065.375
202930,7,7,,4,,42065,0,0,-2223312.15,0,42065,TRUE,5,42065.375
203105,4,5,1307,4,5935,42066,951360,142704,1094064,0,42072,TRUE,11,42072.375
203109,7,5,1308,4,5089,42066,390086.2,58512.93,448599.13,0,42072,TRUE,11,42072.375
203524,4,5,1309,4,8588,42067,954588,143188.2,1097776.2,0,42072,TRUE,11,42072.375
203528,7,5,1310,4,7587,42067,393096.9,58964.54,452061.44,0,42072,TRUE,11,42072.375
203856,4,5,1311,4,3942,42068,956544,143481.6,1100025.6,0,42072,TRUE,11,42072.375
203860,7,5,1312,4,8636,42068,394202.6,59130.39,453332.99,0,42072,TRUE,11,42072.375
204233,4,5,1313,4,6598,42069,959238,143885.7,1103123.7,0,42072,TRUE,11,42072.375
204237,7,5,1314,4,7323,42069,393785.8,59067.87,452853.67,0,42072,TRUE,11,42072.375
204726,4,5,1315,4,1092,42072,960930,144139.5,1105069.5,0,42072,TRUE,11,42072.375
204730,7,5,1316,4,3345,42072,393436.7,59015.51,452452.21,0,42072,TRUE,11,42072.375
